x,y,z,nx,ny,nz,u,v
0.29523566,0.50000000,-0.00598623,0.175237,-0.152571,0.972632,0.119797,0.100000
0.38331620,0.75000000,0.01736053,0.173801,-0.152096,0.972964,0.119797,0.150000
0.47139674,1.00000000,0.04070729,0.172285,-0.151595,0.973312,0.119797,0.200000
0.55947729,1.25000000,0.06405405,0.170681,-0.151064,0.973677,0.119797,0.250000
0.64755783,1.50000000,0.08740081,0.168982,-0.150501,0.974061,0.119797,0.300000
0.73563837,1.75000000,0.11074757,0.167179,-0.149903,0.974464,0.119797,0.350000
0.82371891,2.00000000,0.13409434,0.165262,-0.149267,0.974889,0.119797,0.400000
0.91179945,2.25000000,0.15744110,0.163220,-0.148590,0.975336,0.119797,0.450000
0.99987999,2.50000000,0.18078786,0.161041,-0.147866,0.975808,0.119797,0.500000
1.08796053,2.75000000,0.20413462,0.158709,-0.147091,0.976307,0.119797,0.550000
1.17604107,3.00000000,0.22748138,0.156209,-0.146260,0.976835,0.119797,0.600000
1.26412161,3.25000000,0.25082815,0.153523,-0.145365,0.977394,0.119797,0.650000
1.35220215,3.50000000,0.27417491,0.150627,-0.144400,0.977988,0.119797,0.700000
1.44028269,3.75000000,0.29752167,0.147497,-0.143357,0.978618,0.119797,0.750000
1.52836323,4.00000000,0.32086843,0.144103,-0.142224,0.979289,0.119797,0.800000
1.61644377,4.25000000,0.34421519,0.140411,-0.140989,0.980003,0.119797,0.850000
1.70452431,4.50000000,0.36756195,0.136380,-0.139640,0.980766,0.119797,0.900000
1.79260485,4.75000000,0.39090872,0.131960,-0.138159,0.981580,0.119797,0.950000
1.88068539,5.00000000,0.41425548,0.127095,-0.136526,0.982450,0.119797,1.000000
0.15989459,0.00000000,-0.05968329,0.159199,-0.147499,0.976166,0.146447,0.000000
0.24696240,0.25000000,-0.03610779,0.157899,-0.147072,0.976441,0.146447,0.050000
0.33403020,0.50000000,-0.01253229,0.156530,-0.146622,0.976729,0.146447,0.100000
0.42109801,0.75000000,0.01104320,0.155086,-0.146148,0.977031,0.146447,0.150000
0.50816581,1.00000000,0.03461870,0.153562,-0.145647,0.977346,0.146447,0.200000
0.59523362,1.25000000,0.05819420,0.151949,-0.145116,0.977677,0.146447,0.250000
0.68230142,1.50000000,0.08176970,0.150241,-0.144554,0.978024,0.146447,0.300000
0.76936923,1.75000000,0.10534520,0.148428,-0.143957,0.978389,0.146447,0.350000
0.85643703,2.00000000,0.12892070,0.146501,-0.143322,0.978773,0.146447,0.400000
0.94350484,2.25000000,0.15249620,0.144448,-0.142645,0.979177,0.146447,0.450000
1.03057264,2.50000000,0.17607170,0.142257,-0.141923,0.979602,0.146447,0.500000
1.11764045,2.75000000,0.19964720,0.139914,-0.141149,0.980052,0.146447,0.550000
1.20470825,3.00000000,0.22322270,0.137401,-0.140319,0.980526,0.146447,0.600000
1.29177606,3.25000000,0.24679819,0.134701,-0.139425,0.981028,0.146447,0.650000
1.37884386,3.50000000,0.27037369,0.131791,-0.138462,0.981560,0.146447,0.700000
1.46591167,3.75000000,0.29394919,0.128646,-0.137420,0.982123,0.146447,0.750000
1.55297947,4.00000000,0.31752469,0.125236,-0.136289,0.982721,0.146447,0.800000
1.64004728,4.25000000,0.34110019,0.121527,-0.135057,0.983357,0.146447,0.850000
1.72711508,4.50000000,0.36467569,0.117477,-0.133710,0.984033,0.146447,0.900000
1.81418289,4.75000000,0.38825119,0.113038,-0.132232,0.984752,0.146447,0.950000
1.90125069,5.00000000,0.41182669,0.108151,-0.130602,0.985518,0.146447,1.000000
0.20704721,0.00000000,-0.06712987,0.151033,-0.145074,0.977825,0.175276,0.000000
0.29294433,0.25000000,-0.04330625,0.149730,-0.144652,0.978088,0.175276,0.050000
0.37884144,0.50000000,-0.01948264,0.148358,-0.144207,0.978363,0.175276,0.100000
0.46473856,0.75000000,0.00434097,0.146911,-0.143737,0.978651,0.175276,0.150000
0.55063568,1.00000000,0.02816458,0.145382,-0.143240,0.978952,0.175276,0.200000
0.63653280,1.25000000,0.05198820,0.143766,-0.142715,0.979267,0.175276,0.250000
0.72242991,1.50000000,0.07581181,0.142054,-0.142158,0.979598,0.175276,0.300000
0.80832703,1.75000000,0.09963542,0.140237,-0.141567,0.979945,0.175276,0.350000
0.89422415,2.00000000,0.12345904,0.138306,-0.140938,0.980310,0.175276,0.400000
0.98012126,2.25000000,0.14728265,0.136249,-0.140268,0.980694,0.175276,0.450000
1.06601838,2.50000000,0.17110626,0.134054,-0.139553,0.981099,0.175276,0.500000
1.15191550,2.75000000,0.19492987,0.131705,-0.138786,0.981525,0.175276,0.550000
1.23781262,3.00000000,0.21875349,0.129188,-0.137964,0.981976,0.175276,0.600000
1.32370973,3.25000000,0.24257710,0.126482,-0.137080,0.982452,0.175276,0.650000
1.40960685,3.50000000,0.26640071,0.123566,-0.136126,0.982955,0.175276,0.700000
