x,y,z,nx,ny,nz,u,v
2.17591176,5.00000000,0.45784417,-0.000000,1.000000,0.000000,0.421783,0.500000
2.17499448,5.00000000,0.42817425,-0.000000,1.000000,0.000000,0.421783,0.750000
2.17407720,5.00000000,0.39850433,-0.000000,1.000000,0.000000,0.421783,1.000000
2.22095507,5.00000000,0.51565628,-0.000000,1.000000,0.000000,0.460770,0.000000
2.22008495,5.00000000,0.48663908,0.000000,1.000000,-0.000000,0.460770,0.250000
2.21921483,5.00000000,0.45762189,-0.000000,1.000000,0.000000,0.460770,0.500000
2.21834471,5.00000000,0.42860470,-0.000000,1.000000,0.000000,0.460770,0.750000
2.21747459,5.00000000,0.39958751,-0.000000,1.000000,0.000000,0.460770,1.000000
2.26481021,5.00000000,0.51352985,-0.000000,1.000000,0.000000,0.500000,0.000000
2.26399340,5.00000000,0.48546815,-0.000000,1.000000,0.000000,0.500000,0.250000
2.26317658,5.00000000,0.45740645,-0.000000,1.000000,0.000000,0.500000,0.500000
2.26235977,5.00000000,0.42934475,-0.000000,1.000000,0.000000,0.500000,0.750000
2.26154296,5.00000000,0.40128306,-0.000000,1.000000,0.000000,0.500000,1.000000
2.30886818,5.00000000,0.51087986,-0.000000,1.000000,0.000000,0.539230,0.000000
2.30810896,5.00000000,0.48403619,-0.000000,1.000000,0.000000,0.539230,0.250000
2.30734974,5.00000000,0.45719253,0.000000,1.000000,-0.000000,0.539230,0.500000
2.30659052,5.00000000,0.43034887,0.000000,1.000000,-0.000000,0.539230,0.750000
2.30583131,5.00000000,0.40350520,-0.000000,1.000000,0.000000,0.539230,1.000000
2.35267892,5.00000000,0.50781322,0.000000,1.000000,0.000000,0.578217,0.000000
2.35198068,5.00000000,0.48240072,0.000000,1.000000,0.000000,0.578217,0.250000
2.35128243,5.00000000,0.45698821,0.000000,1.000000,0.000000,0.578217,0.500000
2.35058418,5.00000000,0.43157570,0.000000,1.000000,0.000000,0.578217,0.750000
2.34988593,5.00000000,0.40616319,0.000000,1.000000,0.000000,0.578217,1.000000
2.39581321,5.00000000,0.50442241,-0.000000,1.000000,0.000000,0.616723,0.000000
2.39517816,5.00000000,0.48060483,-0.000000,1.000000,0.000000,0.616723,0.250000
2.39454312,5.00000000,0.45678725,-0.000000,1.000000,0.000000,0.616723,0.500000
2.39390807,5.00000000,0.43296968,0.000000,1.000000,0.000000,0.616723,0.750000
2.39327303,5.00000000,0.40915210,-0.000000,1.000000,0.000000,0.616723,1.000000
2.43784808,5.00000000,0.50079544,-0.000000,1.000000,0.000000,0.654508,0.000000
2.43727673,5.00000000,0.47869386,0.000000,1.000000,-0.000000,0.654508,0.250000
2.43670538,5.00000000,0.45659228,-0.000000,1.000000,0.000000,0.654508,0.500000
2.43613403,5.00000000,0.43449071,0.000000,1.000000,-0.000000,0.654508,0.750000
2.43556267,5.00000000,0.41238913,-0.000000,1.000000,0.000000,0.654508,1.000000
2.47838602,5.00000000,0.49702412,0.000000,1.000000,-0.000000,0.691342,0.000000
2.47787770,5.00000000,0.47671659,0.000000,1.000000,-0.000000,0.691342,0.250000
2.47736938,5.00000000,0.45640905,-0.000000,1.000000,0.000000,0.691342,0.500000
2.47686106,5.00000000,0.43610151,-0.000000,1.000000,0.000000,0.691342,0.750000
2.47635273,5.00000000,0.41579397,0.000000,1.000000,-0.000000,0.691342,1.000000
2.51707350,5.00000000,0.49319736,0.000000,1.000000,0.000000,0.726995,0.000000
2.51662815,5.00000000,0.47471358,-0.000000,1.000000,0.000000,0.726995,0.250000
2.51618281,5.00000000,0.45622981,0.000000,1.000000,0.000000,0.726995,0.500000
2.51573746,5.00000000,0.43774603,-0.000000,1.000000,0.000000,0.726995,0.750000
2.51529211,5.00000000,0.41926225,-0.000000,1.000000,0.000000,0.726995,1.000000
2.55357795,5.00000000,0.48940310,-0.000000,1.000000,0.000000,0.761249,0.000000
2.55319156,5.00000000,0.47273682,-0.000000,1.000000,0.000000,0.761249,0.250000
2.55280518,5.00000000,0.45607053,-0.000000,1.000000,0.000000,0.761249,0.500000
2.55241879,5.00000000,0.43940425,-0.000000,1.000000,0.000000,0.761249,0.750000
2.55203240,5.00000000,0.42273796,-0.000000,1.000000,0.000000,0.761249,1.000000
2.58765852,5.00000000,0.48569269,-0.000000,1.000000,0.000000,0.793893,0.000000
2.58732818,5.00000000,0.47080594,-0.000000,1.000000,0.000000,0.793893,0.250000
2.58699784,5.00000000,0.45591918,-0.000000,1.000000,0.000000,0.793893,0.500000
2.58666750,5.00000000,0.44103242,0.000000,1.000000,-0.000000,0.793893,0.750000
2.58633716,5.00000000,0.42614566,-0.000000,1.000000,0.000000,0.793893,1.000000
2.61900271,5.00000000,0.48214191,0.000000,1.000000,-0.000000,0.824724,0.000000
