x,y,z,nx,ny,nz,u,v
2.01981469,5.00000000,0.51598570,-0.052396,-0.058878,0.996889,0.273005,1.000000
0.48060950,0.00000000,0.13505432,0.023573,-0.083620,0.996219,0.308658,0.000000
0.55939364,0.25000000,0.15417433,0.022237,-0.083204,0.996284,0.308658,0.050000
0.63817779,0.50000000,0.17329434,0.020830,-0.082765,0.996351,0.308658,0.100000
0.71696194,0.75000000,0.19241435,0.019347,-0.082303,0.996420,0.308658,0.150000
0.79574609,1.00000000,0.21153436,0.017782,-0.081815,0.996489,0.308658,0.200000
0.87453024,1.25000000,0.23065437,0.016126,-0.081299,0.996559,0.308658,0.250000
0.95331439,1.50000000,0.24977438,0.014373,-0.080752,0.996631,0.308658,0.300000
1.03209854,1.75000000,0.26889439,0.012513,-0.080171,0.996703,0.308658,0.350000
1.11088269,2.00000000,0.28801440,0.010537,-0.079554,0.996775,0.308658,0.400000
1.18966684,2.25000000,0.30713441,0.008433,-0.078896,0.996847,0.308658,0.450000
1.26845099,2.50000000,0.32625442,0.006188,-0.078194,0.996919,0.308658,0.500000
1.34723514,2.75000000,0.34537443,0.003788,-0.077443,0.996990,0.308658,0.550000
1.42601929,3.00000000,0.36449444,0.001216,-0.076638,0.997058,0.308658,0.600000
1.50480344,3.25000000,0.38361445,-0.001547,-0.075772,0.997124,0.308658,0.650000
1.58358759,3.50000000,0.40273446,-0.004523,-0.074839,0.997185,0.308658,0.700000
1.66237174,3.75000000,0.42185447,-0.007737,-0.073831,0.997241,0.308658,0.750000
1.74115589,4.00000000,0.44097448,-0.011220,-0.072737,0.997288,0.308658,0.800000
1.81994004,4.25000000,0.46009449,-0.015006,-0.071547,0.997324,0.308658,0.850000
1.89872419,4.50000000,0.47921450,-0.019135,-0.070247,0.997346,0.308658,0.900000
1.97750834,4.75000000,0.49833450,-0.023658,-0.068822,0.997348,0.308658,0.950000
2.05629249,5.00000000,0.51745451,-0.028633,-0.067252,0.997325,0.308658,1.000000
0.55798464,0.00000000,0.13235855,0.045124,-0.090630,0.994862,0.345492,0.000000
0.63483529,0.25000000,0.15164728,0.043790,-0.090227,0.994958,0.345492,0.050000
0.71168593,0.50000000,0.17093601,0.042386,-0.089803,0.995057,0.345492,0.100000
0.78853658,0.75000000,0.19022475,0.040906,-0.089356,0.995159,0.345492,0.150000
0.86538723,1.00000000,0.20951348,0.039343,-0.088884,0.995265,0.345492,0.200000
0.94223788,1.25000000,0.22880222,0.037691,-0.088384,0.995373,0.345492,0.250000
1.01908852,1.50000000,0.24809095,0.035941,-0.087855,0.995485,0.345492,0.300000
1.09593917,1.75000000,0.26737968,0.034084,-0.087293,0.995599,0.345492,0.350000
1.17278982,2.00000000,0.28666842,0.032111,-0.086695,0.995717,0.345492,0.400000
1.24964047,2.25000000,0.30595715,0.030010,-0.086059,0.995838,0.345492,0.450000
1.32649111,2.50000000,0.32524589,0.027769,-0.085380,0.995961,0.345492,0.500000
1.40334176,2.75000000,0.34453462,0.025372,-0.084653,0.996087,0.345492,0.550000
1.48019241,3.00000000,0.36382335,0.022804,-0.083873,0.996215,0.345492,0.600000
1.55704305,3.25000000,0.38311209,0.020045,-0.083035,0.996345,0.345492,0.650000
1.63389370,3.50000000,0.40240082,0.017073,-0.082131,0.996475,0.345492,0.700000
1.71074435,3.75000000,0.42168956,0.013862,-0.081154,0.996605,0.345492,0.750000
1.78759500,4.00000000,0.44097829,0.010384,-0.080095,0.996733,0.345492,0.800000
1.86444564,4.25000000,0.46026702,0.006602,-0.078942,0.996857,0.345492,0.850000
1.94129629,4.50000000,0.47955576,0.002476,-0.077683,0.996975,0.345492,0.900000
2.01814694,4.75000000,0.49884449,-0.002043,-0.076302,0.997083,0.345492,0.950000
2.09499759,5.00000000,0.51813322,-0.007015,-0.074781,0.997175,0.345492,1.000000
0.63911457,0.00000000,0.12789744,0.063622,-0.096545,0.993293,0.383277,0.000000
0.71394003,0.25000000,0.14740401,0.062291,-0.096156,0.993415,0.383277,0.050000
0.78876549,0.50000000,0.16691057,0.060890,-0.095747,0.993542,0.383277,0.100000
0.86359094,0.75000000,0.18641714,0.059413,-0.095315,0.993673,0.383277,0.150000
0.93841640,1.00000000,0.20592370,0.057853,-0.094859,0.993808,0.383277,0.200000
1.01324185,1.25000000,0.22543026,0.056204,-0.094376,0.993949,0.383277,0.250000
1.08806731,1.50000000,0.24493683,0.054457,-0.093865,0.994094,0.383277,0.300000
1.16289277,1.75000000,0.26444339,0.052604,-0.093322,0.994245,0.383277,0.350000
1.23771822,2.00000000,0.28394996,0.050635,-0.092745,0.994402,0.383277,0.400000
1.31254368,2.25000000,0.30345652,0.048538,-0.092130,0.994563,0.383277,0.450000
1.38736914,2.50000000,0.32296309,0.046301,-0.091473,0.994731,0.383277,0.500000
1.46219459,2.75000000,0.34246965,0.043908,-0.090770,0.994903,0.383277,0.550000
1.53702005,3.00000000,0.36197622,0.041344,-0.090017,0.995082,0.383277,0.600000
1.61184550,3.25000000,0.38148278,0.038590,-0.089207,0.995265,0.383277,0.650000
1.68667096,3.50000000,0.40098935,0.035622,-0.088333,0.995454,0.383277,0.700000
1.76149642,3.75000000,0.42049591,0.032416,-0.087389,0.995647,0.383277,0.750000
1.83632187,4.00000000,0.44000248,0.028943,-0.086365,0.995843,0.383277,0.800000
1.91114733,4.25000000,0.45950904,0.025166,-0.085250,0.996042,0.383277,0.850000
1.98597279,4.50000000,0.47901561,0.021045,-0.084032,0.996241,0.383277,0.900000
2.06079824,4.75000000,0.49852217,0.016531,-0.082696,0.996438,0.383277,0.950000
2.13562370,5.00000000,0.51802873,0.011565,-0.081225,0.996629,0.383277,1.000000
0.72315594,0.00000000,0.12180124,0.079926,-0.101664,0.991603,0.421783,0.000000
0.79588546,0.25000000,0.14157038,0.078598,-0.101290,0.991747,0.421783,0.050000
0.86861498,0.50000000,0.16133952,0.077200,-0.100895,0.991897,0.421783,0.100000
0.94134450,0.75000000,0.18110865,0.075726,-0.100478,0.992053,0.421783,0.150000
1.01407402,1.00000000,0.20087779,0.074170,-0.100038,0.992215,0.421783,0.200000
1.08680354,1.25000000,0.22064693,0.072524,-0.099573,0.992384,0.421783,0.250000
1.15953306,1.50000000,0.24041607,0.070781,-0.099080,0.992559,0.421783,0.300000
1.23226258,1.75000000,0.26018521,0.068932,-0.098556,0.992741,0.421783,0.350000
1.30499210,2.00000000,0.27995435,0.066966,-0.097999,0.992931,0.421783,0.400000
1.37772161,2.25000000,0.29972348,0.064873,-0.097406,0.993128,0.421783,0.450000
1.45045113,2.50000000,0.31949262,0.062640,-0.096773,0.993333,0.421783,0.500000
1.52318065,2.75000000,0.33926176,0.060252,-0.096095,0.993547,0.421783,0.550000
1.59591017,3.00000000,0.35903090,0.057693,-0.095368,0.993769,0.421783,0.600000
1.66863969,3.25000000,0.37880004,0.054943,-0.094586,0.993999,0.421783,0.650000
1.74136921,3.50000000,0.39856918,0.051981,-0.093743,0.994239,0.421783,0.700000
1.81409873,3.75000000,0.41833831,0.048780,-0.092832,0.994486,0.421783,0.750000
1.88682825,4.00000000,0.43810745,0.045312,-0.091843,0.994742,0.421783,0.800000
1.95955776,4.25000000,0.45787659,0.041541,-0.090767,0.995005,0.421783,0.850000
2.03228728,4.50000000,0.47764573,0.037427,-0.089591,0.995275,0.421783,0.900000
2.10501680,4.75000000,0.49741487,0.032919,-0.088301,0.995550,0.421783,0.950000
2.17774632,5.00000000,0.51718400,0.027959,-0.086880,0.995826,0.421783,1.000000
0.80929511,0.00000000,0.11422723,0.093845,-0.105973,0.989931,0.460770,0.000000
0.87987810,0.25000000,0.13429868,0.092520,-0.105612,0.990094,0.460770,0.050000
0.95046110,0.50000000,0.15437013,0.091125,-0.105232,0.990264,0.460770,0.100000
1.02104410,0.75000000,0.17444159,0.089654,-0.104831,0.990441,0.460770,0.150000
1.09162710,1.00000000,0.19451304,0.088101,-0.104407,0.990625,0.460770,0.200000
1.16221010,1.25000000,0.21458449,0.086458,-0.103958,0.990817,0.460770,0.250000
1.23279310,1.50000000,0.23465594,0.084719,-0.103483,0.991017,0.460770,0.300000
1.30337609,1.75000000,0.25472740,0.082873,-0.102979,0.991225,0.460770,0.350000
1.37395909,2.00000000,0.27479885,0.080912,-0.102443,0.991443,0.460770,0.400000
1.44454209,2.25000000,0.29487030,0.078823,-0.101871,0.991670,0.460770,0.450000
1.51512509,2.50000000,0.31494175,0.076594,-0.101261,0.991907,0.460770,0.500000
1.58570809,2.75000000,0.33501321,0.074210,-0.100608,0.992155,0.460770,0.550000
1.65629109,3.00000000,0.35508466,0.071655,-0.099907,0.992413,0.460770,0.600000
1.72687408,3.25000000,0.37515611,0.068910,-0.099154,0.992683,0.460770,0.650000
1.79745708,3.50000000,0.39522756,0.065953,-0.098342,0.992965,0.460770,0.700000
1.86804008,3.75000000,0.41529902,0.062758,-0.097463,0.993258,0.460770,0.750000
1.93862308,4.00000000,0.43537047,0.059295,-0.096510,0.993564,0.460770,0.800000
2.00920608,4.25000000,0.45544192,0.055530,-0.095473,0.993882,0.460770,0.850000
2.07978908,4.50000000,0.47551337,0.051422,-0.094339,0.994211,0.460770,0.900000
2.15037207,4.75000000,0.49558482,0.046920,-0.093095,0.994551,0.460770,0.950000
2.22095507,5.00000000,0.51565628,0.041967,-0.091725,0.994900,0.460770,1.000000
0.89666260,0.00000000,0.10538981,0.106031,-0.109686,0.988295,0.500000,0.000000
0.96506998,0.25000000,0.12579681,0.104709,-0.109339,0.988474,0.500000,0.050000
1.03347736,0.50000000,0.14620381,0.103317,-0.108973,0.988661,0.500000,0.100000
1.10188474,0.75000000,0.16661081,0.101849,-0.108587,0.988856,0.500000,0.150000
1.17029212,1.00000000,0.18701782,0.100298,-0.108180,0.989059,0.500000,0.200000
1.23869950,1.25000000,0.20742482,0.098659,-0.107748,0.989271,0.500000,0.250000
1.30710688,1.50000000,0.22783182,0.096923,-0.107291,0.989492,0.500000,0.300000
1.37551426,1.75000000,0.24823882,0.095081,-0.106806,0.989723,0.500000,0.350000
1.44392164,2.00000000,0.26864583,0.093123,-0.106290,0.989965,0.500000,0.400000
1.51232902,2.25000000,0.28905283,0.091038,-0.105740,0.990218,0.500000,0.450000
1.58073640,2.50000000,0.30945983,0.088813,-0.105153,0.990482,0.500000,0.500000
1.64914378,2.75000000,0.32986683,0.086433,-0.104524,0.990759,0.500000,0.550000
1.71755117,3.00000000,0.35027383,0.083883,-0.103850,0.991049,0.500000,0.600000
1.78595855,3.25000000,0.37068084,0.081143,-0.103125,0.991353,0.500000,0.650000
1.85436593,3.50000000,0.39108784,0.078190,-0.102343,0.991671,0.500000,0.700000
1.92277331,3.75000000,0.41149484,0.075000,-0.101498,0.992005,0.500000,0.750000
1.99118069,4.00000000,0.43190184,0.071543,-0.100580,0.992353,0.500000,0.800000
2.05958807,4.25000000,0.45230885,0.067784,-0.099581,0.992718,0.500000,0.850000
2.12799545,4.50000000,0.47271585,0.063681,-0.098490,0.993098,0.500000,0.900000
2.19640283,4.75000000,0.49312285,0.059186,-0.097292,0.993494,0.500000,0.950000
2.26481021,5.00000000,0.51352985,0.054240,-0.095972,0.993905,0.500000,1.000000
0.98438039,0.00000000,0.09548545,0.116623,-0.112871,0.986742,0.539230,0.000000
1.05060478,0.25000000,0.11625517,0.115303,-0.112537,0.986935,0.539230,0.050000
1.11682917,0.50000000,0.13702489,0.113913,-0.112186,0.987136,0.539230,0.100000
1.18305356,0.75000000,0.15779461,0.112448,-0.111815,0.987346,0.539230,0.150000
1.24927795,1.00000000,0.17856433,0.110901,-0.111423,0.987566,0.539230,0.200000
1.31550234,1.25000000,0.19933405,0.109264,-0.111009,0.987795,0.539230,0.250000
1.38172673,1.50000000,0.22010377,0.107531,-0.110569,0.988034,0.539230,0.300000
1.44795112,1.75000000,0.24087349,0.105692,-0.110103,0.988285,0.539230,0.350000
1.51417550,2.00000000,0.26164321,0.103737,-0.109607,0.988547,0.539230,0.400000
1.58039989,2.25000000,0.28241293,0.101656,-0.109079,0.988822,0.539230,0.450000
1.64662428,2.50000000,0.30318265,0.099435,-0.108514,0.989109,0.539230,0.500000
1.71284867,2.75000000,0.32395237,0.097059,-0.107910,0.989411,0.539230,0.550000
1.77907306,3.00000000,0.34472209,0.094513,-0.107262,0.989728,0.539230,0.600000
1.84529745,3.25000000,0.36549181,0.091777,-0.106565,0.990061,0.539230,0.650000
1.91152184,3.50000000,0.38626153,0.088829,-0.105813,0.990411,0.539230,0.700000
1.97774623,3.75000000,0.40703125,0.085644,-0.105000,0.990778,0.539230,0.750000
2.04397062,4.00000000,0.42780098,0.082192,-0.104117,0.991163,0.539230,0.800000
2.11019501,4.25000000,0.44857070,0.078439,-0.103157,0.991568,0.539230,0.850000
2.17641940,4.50000000,0.46934042,0.074342,-0.102107,0.991992,0.539230,0.900000
2.24264379,4.75000000,0.49011014,0.069853,-0.100954,0.992436,0.539230,0.950000
2.30886818,5.00000000,0.51087986,0.064913,-0.099684,0.992899,0.539230,1.000000
1.07156081,0.00000000,0.08477483,0.125498,-0.115523,0.985345,0.578217,0.000000
1.13561672,0.25000000,0.10592675,0.124180,-0.115203,0.985549,0.578217,0.050000
1.19967263,0.50000000,0.12707867,0.122792,-0.114865,0.985763,0.578217,0.100000
1.26372853,0.75000000,0.14823059,0.121329,-0.114509,0.985985,0.578217,0.150000
1.32778444,1.00000000,0.16938251,0.119784,-0.114133,0.986218,0.578217,0.200000
1.39184034,1.25000000,0.19053443,0.118151,-0.113735,0.986461,0.578217,0.250000
1.45589625,1.50000000,0.21168635,0.116420,-0.113313,0.986715,0.578217,0.300000
1.51995215,1.75000000,0.23283827,0.114584,-0.112865,0.986981,0.578217,0.350000
1.58400806,2.00000000,0.25399019,0.112632,-0.112389,0.987260,0.578217,0.400000
1.64806396,2.25000000,0.27514211,0.110554,-0.111881,0.987553,0.578217,0.450000
1.71211987,2.50000000,0.29629403,0.108336,-0.111339,0.987860,0.578217,0.500000
1.77617578,2.75000000,0.31744595,0.105964,-0.110758,0.988182,0.578217,0.550000
1.84023168,3.00000000,0.33859787,0.103421,-0.110136,0.988521,0.578217,0.600000
1.90428759,3.25000000,0.35974979,0.100689,-0.109466,0.988878,0.578217,0.650000
1.96834349,3.50000000,0.38090171,0.097746,-0.108743,0.989253,0.578217,0.700000
2.03239940,3.75000000,0.40205363,0.094565,-0.107962,0.989647,0.578217,0.750000
2.09645530,4.00000000,0.42320555,0.091118,-0.107113,0.990063,0.578217,0.800000
2.16051121,4.25000000,0.44435747,0.087369,-0.106190,0.990500,0.578217,0.850000
2.22456711,4.50000000,0.46550939,0.083277,-0.105180,0.990960,0.578217,0.900000
2.28862302,4.75000000,0.48666130,0.078794,-0.104073,0.991444,0.578217,0.950000
2.35267892,5.00000000,0.50781322,0.073860,-0.102851,0.991951,0.578217,1.000000
1.15735623,0.00000000,0.07348754,0.133459,-0.117866,0.984020,0.616723,0.000000
1.21927908,0.25000000,0.09503429,0.132143,-0.117559,0.984235,0.616723,0.050000
1.28120193,0.50000000,0.11658103,0.130758,-0.117235,0.984458,0.616723,0.100000
1.34312477,0.75000000,0.13812777,0.129297,-0.116893,0.984692,0.616723,0.150000
1.40504762,1.00000000,0.15967452,0.127754,-0.116532,0.984936,0.616723,0.200000
1.46697047,1.25000000,0.18122126,0.126123,-0.116150,0.985191,0.616723,0.250000
1.52889332,1.50000000,0.20276800,0.124395,-0.115745,0.985459,0.616723,0.300000
1.59081617,1.75000000,0.22431474,0.122561,-0.115315,0.985739,0.616723,0.350000
1.65273902,2.00000000,0.24586149,0.120612,-0.114858,0.986033,0.616723,0.400000
1.71466187,2.25000000,0.26740823,0.118537,-0.114370,0.986341,0.616723,0.450000
1.77658472,2.50000000,0.28895497,0.116322,-0.113850,0.986665,0.616723,0.500000
1.83850757,2.75000000,0.31050172,0.113953,-0.113292,0.987005,0.616723,0.550000
1.90043041,3.00000000,0.33204846,0.111414,-0.112694,0.987364,0.616723,0.600000
1.96235326,3.25000000,0.35359520,0.108686,-0.112051,0.987741,0.616723,0.650000
2.02427611,3.50000000,0.37514195,0.105746,-0.111357,0.988138,0.616723,0.700000
2.08619896,3.75000000,0.39668869,0.102570,-0.110606,0.988557,0.616723,0.750000
2.14812181,4.00000000,0.41823543,0.099127,-0.109792,0.988999,0.616723,0.800000
2.21004466,4.25000000,0.43978218,0.095382,-0.108904,0.989466,0.616723,0.850000
2.27196751,4.50000000,0.46132892,0.091296,-0.107935,0.989957,0.616723,0.900000
2.33389036,4.75000000,0.48287566,0.086818,-0.106870,0.990475,0.616723,0.950000
2.39581321,5.00000000,0.50442241,0.081889,-0.105696,0.991021,0.616723,1.000000
1.24093112,0.00000000,0.06184368,0.140441,-0.119900,0.982802,0.654508,0.000000
1.30077697,0.25000000,0.08379126,0.139127,-0.119605,0.983025,0.654508,0.050000
1.36062282,0.50000000,0.10573885,0.137743,-0.119294,0.983258,0.654508,0.100000
1.42046866,0.75000000,0.12768644,0.136284,-0.118966,0.983501,0.654508,0.150000
1.48031451,1.00000000,0.14963403,0.134744,-0.118620,0.983755,0.654508,0.200000
1.54016036,1.25000000,0.17158162,0.133114,-0.118253,0.984021,0.654508,0.250000
1.60000621,1.50000000,0.19352920,0.131389,-0.117864,0.984299,0.654508,0.300000
1.65985206,1.75000000,0.21547679,0.129558,-0.117452,0.984591,0.654508,0.350000
1.71969791,2.00000000,0.23742438,0.127611,-0.117012,0.984898,0.654508,0.400000
1.77954375,2.25000000,0.25937197,0.125538,-0.116545,0.985220,0.654508,0.450000
1.83938960,2.50000000,0.28131956,0.123326,-0.116045,0.985558,0.654508,0.500000
1.89923545,2.75000000,0.30326714,0.120960,-0.115510,0.985914,0.654508,0.550000
1.95908130,3.00000000,0.32521473,0.118424,-0.114935,0.986289,0.654508,0.600000
2.01892715,3.25000000,0.34716232,0.115699,-0.114318,0.986684,0.654508,0.650000
2.07877299,3.50000000,0.36910991,0.112763,-0.113652,0.987101,0.654508,0.700000
2.13861884,3.75000000,0.39105750,0.109590,-0.112931,0.987541,0.654508,0.750000
2.19846469,4.00000000,0.41300508,0.106151,-0.112148,0.988005,0.654508,0.800000
2.25831054,4.25000000,0.43495267,0.102411,-0.111296,0.988496,0.654508,0.850000
2.31815639,4.50000000,0.45690026,0.098329,-0.110364,0.989015,0.654508,0.900000
2.37800223,4.75000000,0.47884785,0.093856,-0.109342,0.989563,0.654508,0.950000
2.43784808,5.00000000,0.50079544,0.088933,-0.108214,0.990142,0.654508,1.000000
1.32150114,0.00000000,0.05006820,0.146581,-0.121670,0.981688,0.691342,0.000000
1.37934538,0.25000000,0.07241600,0.145268,-0.121387,0.981918,0.691342,0.050000
1.43718962,0.50000000,0.09476379,0.143886,-0.121088,0.982158,0.691342,0.100000
1.49503387,0.75000000,0.11711159,0.142429,-0.120774,0.982409,0.691342,0.150000
1.55287811,1.00000000,0.13945939,0.140890,-0.120441,0.982672,0.691342,0.200000
1.61072236,1.25000000,0.16180718,0.139263,-0.120089,0.982947,0.691342,0.250000
1.66856660,1.50000000,0.18415498,0.137539,-0.119716,0.983235,0.691342,0.300000
1.72641085,1.75000000,0.20650277,0.135710,-0.119320,0.983537,0.691342,0.350000
1.78425509,2.00000000,0.22885057,0.133766,-0.118898,0.983855,0.691342,0.400000
1.84209933,2.25000000,0.25119837,0.131695,-0.118449,0.984188,0.691342,0.450000
1.89994358,2.50000000,0.27354616,0.129486,-0.117969,0.984539,0.691342,0.500000
1.95778782,2.75000000,0.29589396,0.127123,-0.117455,0.984908,0.691342,0.550000
2.01563207,3.00000000,0.31824175,0.124589,-0.116904,0.985297,0.691342,0.600000
2.07347631,3.25000000,0.34058955,0.121867,-0.116311,0.985708,0.691342,0.650000
2.13132055,3.50000000,0.36293735,0.118934,-0.115671,0.986141,0.691342,0.700000
2.18916480,3.75000000,0.38528514,0.115765,-0.114979,0.986599,0.691342,0.750000
2.24700904,4.00000000,0.40763294,0.112329,-0.114227,0.987084,0.691342,0.800000
2.30485329,4.25000000,0.42998074,0.108593,-0.113408,0.987596,0.691342,0.850000
2.36269753,4.50000000,0.45232853,0.104515,-0.112513,0.988138,0.691342,0.900000
2.42054178,4.75000000,0.47467633,0.100046,-0.111531,0.988712,0.691342,0.950000
2.47838602,5.00000000,0.49702412,0.095128,-0.110447,0.989319,0.691342,1.000000
1.39836950,0.00000000,0.03837568,0.151797,-0.123173,0.980707,0.726995,0.000000
1.45430470,0.25000000,0.06111676,0.150486,-0.122901,0.980943,0.726995,0.050000
1.51023990,0.50000000,0.08385785,0.149106,-0.122614,0.981190,0.726995,0.100000
1.56617510,0.75000000,0.10659893,0.147650,-0.122312,0.981448,0.726995,0.150000
1.62211030,1.00000000,0.12934001,0.146113,-0.121993,0.981717,0.726995,0.200000
1.67804550,1.25000000,0.15208110,0.144487,-0.121655,0.982000,0.726995,0.250000
1.73398070,1.50000000,0.17482218,0.142765,-0.121296,0.982296,0.726995,0.300000
1.78991590,1.75000000,0.19756327,0.140937,-0.120916,0.982607,0.726995,0.350000
1.84585110,2.00000000,0.22030435,0.138995,-0.120511,0.982933,0.726995,0.400000
1.90178630,2.25000000,0.24304544,0.136927,-0.120079,0.983276,0.726995,0.450000
1.95772150,2.50000000,0.26578652,0.134719,-0.119618,0.983637,0.726995,0.500000
2.01365670,2.75000000,0.28852760,0.132358,-0.119124,0.984018,0.726995,0.550000
2.06959190,3.00000000,0.31126869,0.129828,-0.118595,0.984419,0.726995,0.600000
2.12552710,3.25000000,0.33400977,0.127108,-0.118025,0.984842,0.726995,0.650000
2.18146230,3.50000000,0.35675086,0.124178,-0.117410,0.985289,0.726995,0.700000
2.23739750,3.75000000,0.37949194,0.121011,-0.116744,0.985762,0.726995,0.750000
2.29333270,4.00000000,0.40223303,0.117579,-0.116022,0.986263,0.726995,0.800000
2.34926790,4.25000000,0.42497411,0.113846,-0.115235,0.986793,0.726995,0.850000
2.40520310,4.50000000,0.44771519,0.109772,-0.114374,0.987354,0.726995,0.900000
2.46113830,4.75000000,0.47045628,0.105307,-0.113430,0.987950,0.726995,0.950000
2.51707350,5.00000000,0.49319736,0.100392,-0.112387,0.988580,0.726995,1.000000
1.47088120,0.00000000,0.02697657,0.156484,-0.124502,0.979802,0.761249,0.000000
1.52501603,0.25000000,0.05009789,0.155174,-0.124241,0.980043,0.761249,0.050000
1.57915087,0.50000000,0.07321922,0.153795,-0.123966,0.980296,0.761249,0.100000
1.63328571,0.75000000,0.09634055,0.152341,-0.123675,0.980559,0.761249,0.150000
1.68742055,1.00000000,0.11946188,0.150805,-0.123368,0.980835,0.761249,0.200000
1.74155539,1.25000000,0.14258320,0.149180,-0.123043,0.981125,0.761249,0.250000
1.79569022,1.50000000,0.16570453,0.147460,-0.122699,0.981428,0.761249,0.300000
1.84982506,1.75000000,0.18882586,0.145634,-0.122333,0.981746,0.761249,0.350000
1.90395990,2.00000000,0.21194718,0.143694,-0.121943,0.982080,0.761249,0.400000
1.95809474,2.25000000,0.23506851,0.141627,-0.121528,0.982432,0.761249,0.450000
2.01222957,2.50000000,0.25818984,0.139422,-0.121085,0.982802,0.761249,0.500000
2.06636441,2.75000000,0.28131116,0.137063,-0.120610,0.983192,0.761249,0.550000
2.12049925,3.00000000,0.30443249,0.134534,-0.120101,0.983604,0.761249,0.600000
2.17463409,3.25000000,0.32755382,0.131817,-0.119553,0.984038,0.761249,0.650000
2.22876893,3.50000000,0.35067514,0.128889,-0.118961,0.984498,0.761249,0.700000
2.28290376,3.75000000,0.37379647,0.125725,-0.118321,0.984984,0.761249,0.750000
2.33703860,4.00000000,0.39691780,0.122296,-0.117626,0.985499,0.761249,0.800000
2.39117344,4.25000000,0.42003912,0.118566,-0.116869,0.986045,0.761249,0.850000
2.44530828,4.50000000,0.44316045,0.114495,-0.116041,0.986623,0.761249,0.900000
2.49944311,4.75000000,0.46628178,0.110033,-0.115131,0.987237,0.761249,0.950000
2.55357795,5.00000000,0.48940310,0.105123,-0.114128,0.987889,0.761249,1.000000
1.53856054,0.00000000,0.01599864,0.161182,-0.125774,0.978878,0.793893,0.000000
1.59101544,0.25000000,0.03948334,0.159873,-0.125522,0.979124,0.793893,0.050000
1.64347034,0.50000000,0.06296804,0.158495,-0.125257,0.979382,0.793893,0.100000
1.69592524,0.75000000,0.08645275,0.157042,-0.124978,0.979652,0.793893,0.150000
1.74838014,1.00000000,0.10993745,0.155508,-0.124682,0.979935,0.793893,0.200000
1.80083504,1.25000000,0.13342215,0.153885,-0.124370,0.980230,0.793893,0.250000
1.85328994,1.50000000,0.15690685,0.152166,-0.124038,0.980541,0.793893,0.300000
1.90574484,1.75000000,0.18039156,0.150342,-0.123686,0.980866,0.793893,0.350000
1.95819973,2.00000000,0.20387626,0.148403,-0.123312,0.981209,0.793893,0.400000
2.01065463,2.25000000,0.22736096,0.146339,-0.122912,0.981569,0.793893,0.450000
2.06310953,2.50000000,0.25084567,0.144135,-0.122485,0.981948,0.793893,0.500000
2.11556443,2.75000000,0.27433037,0.141778,-0.122029,0.982348,0.793893,0.550000
2.16801933,3.00000000,0.29781507,0.139252,-0.121538,0.982770,0.793893,0.600000
2.22047423,3.25000000,0.32129977,0.136537,-0.121010,0.983216,0.793893,0.650000
2.27292913,3.50000000,0.34478448,0.133612,-0.120441,0.983688,0.793893,0.700000
2.32538403,3.75000000,0.36826918,0.130451,-0.119825,0.984187,0.793893,0.750000
2.37783892,4.00000000,0.39175388,0.127024,-0.119155,0.984717,0.793893,0.800000
2.43029382,4.25000000,0.41523858,0.123297,-0.118426,0.985278,0.793893,0.850000
2.48274872,4.50000000,0.43872329,0.119230,-0.117629,0.985874,0.793893,0.900000
2.53520362,4.75000000,0.46220799,0.114772,-0.116753,0.986507,0.793893,0.950000
2.58765852,5.00000000,0.48569269,0.109865,-0.115786,0.987179,0.793893,1.000000
1.60079135,0.00000000,0.00562594,0.164926,-0.126804,0.978121,0.824724,0.000000
1.65170192,0.25000000,0.02945174,0.163618,-0.126561,0.978372,0.824724,0.050000
1.70261249,0.50000000,0.05327754,0.162241,-0.126306,0.978634,0.824724,0.100000
1.75352306,0.75000000,0.07710333,0.160789,-0.126037,0.978908,0.824724,0.150000
1.80443363,1.00000000,0.10092913,0.159256,-0.125752,0.979196,0.824724,0.200000
1.85534419,1.25000000,0.12475493,0.157634,-0.125450,0.979497,0.824724,0.250000
1.90625476,1.50000000,0.14858073,0.155916,-0.125130,0.979812,0.824724,0.300000
1.95716533,1.75000000,0.17240653,0.154094,-0.124791,0.980144,0.824724,0.350000
2.00807590,2.00000000,0.19623233,0.152157,-0.124430,0.980493,0.824724,0.400000
2.05898647,2.25000000,0.22005812,0.150093,-0.124044,0.980859,0.824724,0.450000
2.10989703,2.50000000,0.24388392,0.147891,-0.123633,0.981246,0.824724,0.500000
2.16080760,2.75000000,0.26770972,0.145536,-0.123192,0.981653,0.824724,0.550000
2.21171817,3.00000000,0.29153552,0.143012,-0.122719,0.982083,0.824724,0.600000
2.26262874,3.25000000,0.31536132,0.140299,-0.122210,0.982538,0.824724,0.650000
2.31353931,3.50000000,0.33918712,0.137375,-0.121660,0.983019,0.824724,0.700000
2.36444987,3.75000000,0.36301291,0.134216,-0.121066,0.983529,0.824724,0.750000
2.41536044,4.00000000,0.38683871,0.130792,-0.120420,0.984069,0.824724,0.800000
2.46627101,4.25000000,0.41066451,0.127068,-0.119716,0.984643,0.824724,0.850000
2.51718158,4.50000000,0.43449031,0.123003,-0.118946,0.985252,0.824724,0.900000
2.56809215,4.75000000,0.45831611,0.118548,-0.118101,0.985900,0.824724,0.950000
2.61900271,5.00000000,0.48214191,0.113644,-0.117168,0.986588,0.824724,1.000000
1.65734799,0.00000000,-0.00402462,0.168941,-0.127829,0.977302,0.853553,0.000000
